person1,person2,common_pubs
1026996,1022998,1
1026996,1022181,1
1026996,1023760,1
1026996,1022203,1
1026996,1021961,1
1026996,1021758,1
1026996,1022248,1
1026996,1024682,1
1026996,1021857,1
1026996,1021746,1
1026996,1023632,1
1026996,1022845,1
1026996,1022199,1
1026996,1022081,1
1026996,1023381,1
1026996,1022993,1
1026996,1022356,1
1026996,1022938,1
1026996,1022269,1
1026996,1021896,1
1026996,1022963,1
1026996,1022304,1
1026996,1022330,1
1026996,1021631,1
1026996,1023742,1
1026996,1021475,1
1026996,1022942,1
1026996,1022180,1
1026996,1022642,1
1026996,1023724,1
1026996,1022522,1
1026996,1022917,1
1026996,1023515,1
1026996,1021670,1
1026996,1022391,1
1026996,1021490,1
1026996,1021510,1
1026996,1023304,1
1026996,1023293,1
1026996,1022256,1
1026996,1021759,1
1026996,1023497,1
1026996,1023355,1
1026996,1023134,1
1026996,1022754,1
1026996,1022022,1
1026996,1023434,1
1026996,1022406,1
1026996,1023732,1
1026996,1022052,1
1026996,1023883,1
1026996,1022026,1
1026996,1022509,1
1026996,1022036,1
1026996,1021879,1
1026996,1022748,1
1026996,1021391,1
1026996,1022316,1
1026996,1021471,1
1026996,1022707,1
1026996,1023746,1
1026996,1023699,1
1026996,1022472,1
1026996,1023605,1
1026996,1021844,1
1026996,1022065,1
1026996,1021707,1
1026996,1022818,1
1026996,1021601,1
1026996,1005760,1
1026996,1022879,1
1026996,1023773,1
1026996,1022440,1
1026996,1022365,1
1026996,1024201,1
1026996,1023105,1
1026996,1021519,1
1026996,1022121,1
1026996,1022758,1
1026996,1021517,1
1026996,1023024,1
1026996,1023150,1
1026996,1021528,1
1026996,1021607,1
1026996,1022649,1
1026996,1021998,1
1026996,1022724,1
1026996,1022364,1
1026996,1021555,1
1026996,1022456,1
1026996,1023128,1
1026996,1023651,1
1026996,1021457,1
1026996,1021523,1
1026996,1023722,1
1026996,1021743,1
1026996,1023407,1
1026996,1024310,1
1026996,1022638,1
1026996,1022955,1
1026996,1022340,1
1026996,1022210,1
1026996,1023572,1
1026996,1022453,1
1026996,1021761,1
1026996,1022062,1
1026996,1023004,1
1026996,1022785,1
1026996,1023533,1
1026996,1023283,1
1026996,1024681,1
1026996,1022617,1
1026996,1022693,1
1026996,1022094,1
1026996,1021627,1
1026996,1023046,1
1026996,1022103,1
1026996,1022987,1
1026996,1022572,1
1026996,1021509,1
1026996,1022815,1
1026996,1023757,1
1026996,1022865,1
1026996,1021730,1
1026996,1021218,1
1026996,1024499,1
1026996,1022405,1
1026996,1022524,1
1026996,1022660,1
1026996,1023669,1
1026996,1023429,1
1026996,1023716,1
1026996,1022564,1
1026996,1023045,1
1026996,1023137,1
1026996,1023042,1
1026996,1021623,1
1026996,1022130,1
1026996,1021837,1
1026996,1022263,1
1026996,1022387,1
1026996,1022696,1
1026996,1023353,1
1026996,1023604,1
1026996,1021982,1
1026996,1023087,1
1026996,1023706,1
1026996,1021646,1
1026996,1021987,1
1026996,1022728,1
1026996,1021751,1
1026996,1023228,1
1026996,1022465,1
1026996,1021546,1
1026996,1024553,1
1026996,1024192,1
1026996,1021658,1
1026996,1021756,1
1026996,1023543,1
1026996,1022747,1
1026996,1022578,1
1026996,1024286,1
1026996,1022002,1
1026996,1023335,1
1026996,1023542,1
1026996,1021640,1
1026996,1021223,1
1026996,1022580,1
1026996,1023362,1
1026996,1022201,1
1026996,1023473,1
1026996,1022501,1
1026996,1021814,1
1026996,1023325,1
1026996,1024331,1
1026996,1023698,1
1026996,1023068,1
1026996,1022878,1
1026996,1023602,1
1026996,1022295,1
1026996,1023729,1
1026996,1023148,1
1026996,1022664,1
1026996,1023700,1
1026996,1023564,1
1026996,1022900,1
1026996,1022604,1
1026996,1022262,1
1026996,1021827,1
1026996,1021774,1
1026996,1022030,1
1026996,1023107,1
1026996,1023733,1
1026996,1022594,1
1026996,1022508,1
1026996,1023204,1
1026996,1023616,1
1026996,1023459,1
1026996,1022726,1
1026996,1022521,1
1026996,1023019,1
1026996,1022672,1
1026996,1023237,1
1026996,1023506,1
1026996,1023406,1
1026996,1021565,1
1026996,1023674,1
1026996,1021495,1
1026996,1022537,1
1026996,1023215,1
1026996,1023538,1
1026996,1021850,1
1026996,1021777,1
1026996,1021800,1
1026996,1022198,1
1026996,1021832,1
1026996,1023370,1
1026996,1022793,1
1026996,1022837,1
1026996,1021535,1
1026996,1021591,1
1026996,1021953,1
1026996,1023417,1
1026996,1021891,1
1026996,1024484,1
1026996,1022361,1
1026996,1022927,1
1026996,1023408,1
1026996,1023307,1
1026996,1023116,1
1026996,1024339,1
1026996,1022407,1
1026996,1022390,1
1026996,1022380,1
1026996,1021545,1
1026996,1021580,1
1026996,1023254,1
1026996,1024121,1
1026996,1022577,1
1026996,1024208,1
1026996,1022362,1
1026996,1022205,1
1026996,1022867,1
1026996,1021524,1
1026996,1022005,1
1026996,1022759,1
1026996,1022041,1
1026996,1023032,1
1026996,1021977,1
1026996,1023203,1
1026996,1022833,1
1026996,1021585,1
1026996,1023524,1
1026996,1021543,1
1026996,1023269,1
1026996,1022120,1
1026996,1022730,1
1026996,1023878,1
1026996,1022789,1
1026996,1023618,1
1026996,1022250,1
1026996,1022463,1
1026996,1022668,1
1026996,1023441,1
1026996,1021622,1
1026996,1022014,1
1026996,1022273,1
1026996,1021647,1
1026996,1022307,1
1026996,1024102,1
1026996,1023521,1
1026996,1022690,1
1026996,1022823,1
1026996,1022960,1
1026996,1021959,1
1026996,1023069,1
1026996,1022495,1
1026996,1023631,1
1026996,1023457,1
1026996,1022101,1
1026996,1021957,1
1026996,1022177,1
1026996,1022692,1
1026996,1021713,1
1026996,1022019,1
1026996,1023422,1
1026996,1021459,1
1026996,1022220,1
1026996,1021660,1
1026996,1021691,1
1026996,1022756,1
1026996,1022996,1
1026996,1022946,1
1026996,1023310,1
1026996,1022140,1
1026996,1021719,1
1026996,1023112,1
1026996,1023625,1
1026996,1024482,1
1026996,1021808,1
1026996,1022326,1
1026996,1022218,1
1026996,1023332,1
1026996,1023419,1
1026996,1023748,1
1026996,1021639,1
1026996,1024568,1
1026996,1024367,1
1026996,1023162,1
1026996,1024145,1
1026996,1022934,1
1026996,1022518,1
1026996,1022313,1
1026996,1021894,1
1026996,1021781,1
1026996,1023566,1
1026996,1024021,1
1026996,1021643,1
1026996,1023125,1
1026996,1022958,1
1026996,1022058,1
1026996,1022267,1
1026996,1022994,1
1026996,1023737,1
1026996,1023536,1
1026996,1023931,1
1026996,1021547,1
1026996,1021514,1
1026996,1023446,1
1026996,1023771,1
1026996,1021657,1
1026996,1022056,1
1026996,1022311,1
1026996,1022102,1
1026996,1027008,1
1026996,1023039,1
1026996,1022034,1
1026996,1023634,1
1026996,1024238,1
1026996,1023584,1
1026996,1022824,1
1026996,1022569,1
1026996,1023298,1
1026996,1026998,1
1026996,1022817,1
1026996,1021767,1
1026996,1022627,1
1026996,1024586,1
1026996,1022931,1
1026996,1023477,1
1026996,1022859,1
1026996,1024291,1
1026996,1022202,1
1026996,1023286,1
1026996,1023241,1
1026996,1023276,1
1026996,1022791,1
1026996,1023460,1
1026996,1022171,1
1026996,1022498,1
1026996,1023274,1
1026996,1021749,1
1026996,1022723,1
1026996,1023394,1
1026996,1021598,1
1026996,1021678,1
1026996,1023347,1
1026996,1022409,1
1026996,1005744,1
1026996,1024627,1
1026996,1023257,1
1026996,1023141,1
1026996,1025730,1
1026996,1023033,1
1026996,1023953,1
1026996,1022441,1
1026996,1023912,1
1026996,1021770,1
1026996,1022213,1
1026996,1022851,1
1026996,1022319,1
1026996,1022866,1
1026996,1005563,1
1026996,1022732,1
1026996,1022968,1
1026996,1021863,1
1026996,1021548,1
1026996,1022530,1
1026996,1010829,1
1026996,1022683,1
1026996,1023079,1
1026996,1022040,1
1026996,1022353,1
1026996,1022587,1
1026996,1023399,1
1026996,1023704,1
1026996,1024165,1
1026996,1022559,1
1026996,1021441,1
1026996,1021740,1
1026996,1022367,1
1026996,1023726,1
1026996,1023207,1
1026996,1022294,1
1026996,1022277,1
1026996,1022492,1
1026996,1021872,1
1026996,1023252,1
1026996,1023312,1
1026996,1022028,1
1026996,1023661,1
1026996,1024150,1
1026996,1023067,1
1026996,1021592,1
1026996,1023082,1
1026996,1023556,1
1026996,1022105,1
1026996,1023361,1
1026996,1021610,1
1026996,1022593,1
1026996,1021655,1
1026996,1022437,1
1026996,1023396,1
1026996,1023337,1
1026996,1023613,1
1026996,1022886,1
1026996,1024511,1
1026996,1023703,1
1026996,1023455,1
1026996,1022274,1
1026996,1022655,1
1026996,1022186,1
1026996,1021567,1
1026996,1022988,1
1026996,1022225,1
1026996,1023247,1
1026996,1022971,1
1026996,1023517,1
1026996,1023550,1
1026996,1021642,1
1026996,1022619,1
1026996,1022585,1
1026996,1023428,1
1026996,1021973,1
1026996,1025857,1
1026996,1023555,1
1026996,1023678,1
1026996,1023525,1
1026996,1022449,1
1026996,1021633,1
1026996,1022947,1
1026996,1022497,1
1026996,1023645,1
1026996,1021852,1
1026996,1022784,1
1026996,1023749,1
1026996,1023357,1
1026996,1023249,1
1026996,1023180,1
1026996,1022385,1
1026996,1023005,1
1026996,1022516,1
1026996,1022943,1
1026996,1021561,1
1026996,1023856,1
1026996,1022752,1
1026996,1023151,1
1026996,1023780,1
1026996,1023492,1
1026996,1023537,1
1026996,1021711,1
1026996,1023309,1
1026996,1021608,1
1026996,1024219,1
1026996,1022114,1
1026996,1024427,1
1026996,1022972,1
1026996,1022670,1
1026996,1023510,1
1026996,1022679,1
1026996,1021862,1
1026996,1022869,1
1026996,1023094,1
1026996,1023285,1
1026996,1022805,1
1026996,1022289,1
1026996,1022741,1
1026996,1022145,1
1026996,1022538,1
1026996,1021520,1
1026996,1022116,1
1026996,1022321,1
1026996,1023244,1
1026996,1024665,1
1026996,1023246,1
1026996,1022462,1
1026996,1022974,1
1026996,1022024,1
1026996,1022872,1
1026996,1015226,1
1026996,1021828,1
1026996,1021722,1
1026996,1023294,1
1026996,1023202,1
1026996,1023418,1
1026996,1022442,1
1026996,1023597,1
1026996,1021994,1
1026996,1022863,1
1026996,1021560,1
1026996,1023498,1
1026996,1022131,1
1026996,1023041,1
1026996,1022425,1
1026996,1022494,1
1026996,1021461,1
1026996,1024166,1
1026996,1021835,1
1026996,1021825,1
1026996,1022523,1
1026996,1023449,1
1026996,1023235,1
1026996,1024548,1
1026996,1022997,1
1026996,1023593,1
1026996,1023160,1
1026996,1022309,1
1026996,1023751,1
1026996,1022722,1
1026996,1022915,1
1026996,1024134,1
1026996,1022328,1
1026996,1023626,1
1026996,1023541,1
1026996,1023767,1
1026996,1022245,1
1026996,1021728,1
1026996,1022737,1
1026996,1021672,1
1026996,1022195,1
1026996,1022253,1
1026996,1021574,1
1026996,1022037,1
1026996,1024117,1
1026996,1022957,1
1026996,1022986,1
1026996,1023299,1
1026996,1023565,1
1026996,1023096,1
1026996,1022017,1
1026996,1021669,1
1026996,1021803,1
1026996,1022776,1
1026996,1021855,1
1026996,1022933,1
1026996,1024324,1
1026996,1023411,1
1026996,1023165,1
1026996,1021443,1
1026996,1021890,1
1026996,1021533,1
1026996,1024473,1
1026996,1021769,1
1026996,1022196,1
1026996,1022532,1
1026996,1023431,1
1026996,1022597,1
1026996,1022688,1
1026996,1022100,1
1026996,1023226,1
1026996,1023248,1
1026996,1022803,1
1026996,1023333,1
1026996,1023444,1
1026996,1022809,1
1026996,1023495,1
1026996,1021465,1
1026996,1022853,1
1026996,1021991,1
1026996,1021786,1
1026996,1021884,1
1026996,1021518,1
1026996,1024222,1
1026996,1023198,1
1026996,1021933,1
1026996,1022255,1
1026996,1021838,1
1026996,1022435,1
1026996,1023213,1
1026996,1021694,1
1026996,1023065,1
1026996,1023424,1
1026996,1023340,1
1026996,1022873,1
1026996,1023421,1
1026996,1022485,1
1026996,1021958,1
1026996,1021603,1
1026996,1022287,1
1026996,1021550,1
1026996,1021949,1
1026996,1021473,1
1026996,1023144,1
1026996,1022568,1
1026996,1021955,1
1026996,1022204,1
1026996,1024336,1
1026996,1022276,1
1026996,1021923,1
1026996,1021906,1
1026996,1023171,1
1026996,1012803,1
1026996,1023682,1
1026996,1022691,1
1026996,1022208,1
1026996,1023100,1
1026996,1021790,1
1026996,1021980,1
1026996,1022222,1
1026996,1022010,1
1026996,1022877,1
1026996,1021937,1
1026996,1023290,1
1026996,1021559,1
1026996,1022641,1
1026996,1021768,1
1026996,1022371,1
1026996,1023130,1
1026996,1022935,1
1026996,1022051,1
1026996,1021586,1
1026996,1021641,1
1026996,1021530,1
1026996,1005590,1
1026996,1022620,1
1026996,1023018,1
1026996,1024119,1
1026996,1021804,1
1026996,1023380,1
1026996,1022801,1
1026996,1022317,1
1026996,1023233,1
1026996,1024457,1
1026996,1021699,1
1026996,1022648,1
1026996,1022729,1
1026996,1023109,1
1026996,1022780,1
1026996,1022525,1
1026996,1024329,1
1026996,1024275,1
1026996,1023240,1
1026996,1022439,1
1026996,1023175,1
1026996,1023052,1
1026996,1021968,1
1026996,1022645,1
1026996,1021765,1
1026996,1021680,1
1026996,1022912,1
1026996,1022417,1
1026996,1022031,1
1026996,1024480,1
1026996,1023388,1
1026996,1023122,1
1026996,1024639,1
1026996,1023088,1
1026996,1021745,1
1026996,1022143,1
1026996,1021572,1
1026996,1021716,1
1026996,1024652,1
1026996,1021887,1
1026996,1021468,1
1026996,1021792,1
1026996,1021476,1
1026996,1022108,1
1026996,1022573,1
1026996,1022598,1
1026996,1021932,1
1026996,1023629,1
1026996,1022053,1
1026996,1021960,1
1026996,1023518,1
1026996,1022359,1
1026996,1022221,1
1026996,1021626,1
1026996,1021833,1
1026996,1024140,1
1026996,1021875,1
1026996,1021687,1
1026996,1023382,1
1026996,1021754,1
1026996,1023366,1
1026996,1023471,1
1026996,1021705,1
1026996,1022548,1
1026996,1021522,1
1026996,1021407,1
1026996,1022953,1
1026996,1021938,1
1026996,1023795,1
1026996,1022861,1
1026996,1022491,1
1026996,1023583,1
1026996,1022077,1
1026996,1023687,1
1026996,1024626,1
1026996,1022918,1
1026996,1023610,1
1026996,1023260,1
1026996,1023289,1
1026996,1022682,1
1026996,1022197,1
1026996,1021499,1
1026996,1023522,1
1026996,1022283,1
1026996,1023195,1
1026996,1022275,1
1026996,1023641,1
1026996,1022303,1
1026996,1022483,1
1026996,1023511,1
1026996,1023090,1
1026996,1023219,1
1026996,1023255,1
1026996,1021482,1
1026996,1022209,1
1026996,1022540,1
1026996,1022381,1
1026996,1023173,1
1026996,1021557,1
1026996,1023635,1
1026996,1022956,1
1026996,1023259,1
1026996,1021599,1
1026996,1023060,1
1026996,1023514,1
1026996,1023412,1
1026996,1021967,1
1026996,1023012,1
1026996,1022479,1
1026996,1022985,1
1026996,1021682,1
1026996,1022447,1
1026996,1022098,1
1026996,1022725,1
1026996,1023383,1
1026996,1022227,1
1026996,1022675,1
1026996,1021916,1
1026996,1024497,1
1026996,1022078,1
1026996,1021612,1
1026996,1024366,1
1026996,1022174,1
1026996,1023397,1
1026996,1022906,1
1026996,1021464,1
1026996,1023185,1
1026996,1023582,1
1026996,1023262,1
1026996,1024625,1
1026996,1022646,1
1026996,1023174,1
1026996,1022975,1
1026996,1021434,1
1026996,1022984,1
1026996,1021562,1
1026996,1023391,1
1026996,1022237,1
1026996,1023334,1
1026996,1023184,1
1026996,1022556,1
1026996,1022244,1
1026996,1023692,1
1026996,1022939,1
1026996,1023432,1
1026996,1022557,1
1026996,1023181,1
1026996,1022558,1
1026996,1022469,1
1026996,1023127,1
1026996,1023030,1
1026996,1022147,1
1026996,1024519,1
1026996,1021600,1
1026996,1023684,1
1026996,1023711,1
1026996,1023439,1
1026996,1022842,1
1026996,1024543,1
1026996,1021984,1
1026996,1022349,1
1026996,1022567,1
1026996,1021463,1
1026996,1021662,1
1026996,1022979,1
1026996,1021652,1
1026996,1022846,1
1026996,1022192,1
1026996,1026997,1
1026996,1022500,1
1026996,1022444,1
1026996,1021865,1
1026996,1021636,1
1026996,1021611,1
1026996,1023966,1
1026996,1021736,1
1026996,1022589,1
1026996,1021948,1
1026996,1021881,1
1026996,1022684,1
1026996,1022775,1
1026996,1023868,1
1026996,1021690,1
1026996,1023557,1
1026996,1022096,1
1026996,1021507,1
1026996,1021590,1
1026996,1021665,1
1026996,1024417,1
1026996,1022819,1
1026996,1023172,1
1026996,1024683,1
1026996,1023823,1
1026996,1023098,1
1026996,1022856,1
1026996,1023800,1
1026996,1021589,1
1026996,1021941,1
1026996,1022896,1
1026996,1022141,1
1026996,1022168,1
1026996,1021617,1
1026996,1024189,1
1026996,1021439,1
1026996,1023050,1
1026996,1022045,1
1026996,1023540,1
1026996,1022543,1
1026996,1022760,1
1026996,1024147,1
1026996,1021576,1
1026996,1021742,1
1026996,1022374,1
1026996,1022375,1
1026996,1023374,1
1026996,1023754,1
1026996,1023196,1
1026996,1021501,1
1026996,1021812,1
1026996,1022335,1
1026996,1024247,1
1026996,1022600,1
1026996,1023288,1
1026996,1021869,1
1026996,1023445,1
1026996,1021729,1
1026996,1022063,1
1026996,1022323,1
1026996,1021858,1
1026996,1023458,1
1026996,1021976,1
1026996,1023499,1
1026996,1022781,1
1026996,1023547,1
1026996,1017106,1
1026996,1022831,1
1026996,1022455,1
1026996,1022344,1
1026996,1021979,1
1026996,1023124,1
1026996,1021817,1
1026996,1022713,1
1026996,1023887,1
1026996,1022260,1
1026996,1022020,1
1026996,1021847,1
1026996,1022689,1
1026996,1021726,1
1026996,1022476,1
1026996,1021947,1
1026996,1021954,1
1026996,1023554,1
1026996,1023243,1
1026996,1024698,1
1026996,1022570,1
1026996,1022461,1
1026996,1023369,1
1026996,1022241,1
1026996,1023049,1
1026996,1022238,1
1026996,1023781,1
1026996,1022133,1
1026996,1023187,1
1026996,1023775,1
1026996,1022592,1
1026996,1024637,1
1026996,1022428,1
1026996,1024599,1
1026996,1022092,1
1026996,1022452,1
1026996,1023617,1
1026996,1023761,1
1026996,1021757,1
1026996,1022388,1
1026996,1023710,1
1026996,1023077,1
1026996,1021676,1
1026996,1023170,1
1026996,1024621,1
1026996,1022432,1
1026996,1022389,1
1026996,1021988,1
1026996,1021843,1
1026996,1021214,1
1026996,1021511,1
1026996,1023114,1
1026996,1023089,1
1026996,1022170,1
1026996,1022621,1
1026996,1022828,1
1026996,1022068,1
1026996,1023491,1
1026996,1023156,1
1026996,1023331,1
1026996,1021831,1
1026996,1024622,1
1026996,1021503,1
1026996,1022794,1
1026996,1022743,1
1026996,1021703,1
1026996,1021813,1
1026996,1022188,1
1026996,1024516,1
1026996,1024248,1
1026996,1022712,1
1026996,1023482,1
1026996,1024546,1
1026996,1022826,1
1026996,1022659,1
1026996,1024467,1
1026996,1022142,1
1026996,1024203,1
1026996,1021995,1
1026996,1024556,1
1026996,1022144,1
1026996,1022545,1
1026996,1022185,1
1026996,1023427,1
1026996,1023322,1
1026996,1022796,1
1026996,1022270,1
1026996,1022261,1
1026996,1022044,1
1026996,1022167,1
1026996,1022894,1
1026996,1022086,1
1026996,1021552,1
1026996,1022104,1
1026996,1022848,1
1026996,1023051,1
1026996,1021820,1
1026996,1022535,1
1026996,1022945,1
1026996,1022334,1
1026996,1023592,1
1026996,1024411,1
1026996,1021674,1
1026996,1021512,1
1026996,1021824,1
1026996,1023697,1
1026996,1022505,1
1026996,1024156,1
1026996,1022013,1
1026996,1023442,1
1026996,1023681,1
1026996,1023057,1
1026996,1023532,1
1026996,1022954,1
1026996,1023456,1
1026996,1023190,1
1026996,1023423,1
1026996,1023319,1
1026996,1022006,1
1026996,1022282,1
1026996,1022296,1
1026996,1022420,1
1026996,1023179,1
1026996,1023558,1
1026996,1005755,1
1026996,1021848,1
1026996,1022629,1
1026996,1022401,1
1026996,1024290,1
1026996,1021549,1
1026996,1023214,1
1026996,1021466,1
1026996,1023400,1
1026996,1024470,1
1026996,1024525,1
1026996,1024641,1
1026996,1023662,1
1026996,1023646,1
1026996,1022731,1
1026996,1023264,1
1026996,1021668,1
1026996,1022586,1
1026996,1023225,1
1026996,1024330,1
1026996,1022608,1
1026996,1022983,1
1026996,1021802,1
1026996,1023826,1
1026996,1023560,1
1026996,1024704,1
1026996,1022216,1
1026996,1022607,1
1026996,1022601,1
1026996,1023192,1
1026996,1024308,1
1026996,1023070,1
1026996,1021856,1
1026996,1024313,1
1026996,1023526,1
1026996,1022233,1
1026996,1024646,1
1026996,1022746,1
1026996,1023217,1
1026996,1021939,1
1026996,1023043,1
1026996,1022232,1
1026996,1022360,1
1026996,1023138,1
1026996,1021472,1
1026996,1023917,1
1026996,1024532,1
1026996,1023486,1
1026996,1023480,1
1026996,1025761,1
1026996,1023209,1
1026996,1023654,1
1026996,1024325,1
1026996,1022070,1
1026996,1023668,1
1026996,1023481,1
1026996,1021685,1
1026996,1022762,1
1026996,1021986,1
1026996,1021497,1
1026996,1023862,1
1026996,1023596,1
1026996,1023573,1
1026996,1021724,1
1026996,1022883,1
1026996,1022536,1
1026996,1022705,1
1026996,1023320,1
1026996,1021905,1
1026996,1021718,1
1026996,1024073,1
1026996,1023570,1
1026996,1021681,1
1026996,1024321,1
1026996,1022358,1
1026996,1021521,1
1026996,1024658,1
1026996,1023028,1
1026996,1022769,1
1026996,1021841,1
1026996,1023384,1
1026996,1023639,1
1026996,1024569,1
1026996,1023375,1
1026996,1023256,1
1026996,1021588,1
1026996,1021613,1
1026996,1022325,1
1026996,1022782,1
1026996,1024477,1
1026996,1022571,1
1026996,1021892,1
1026996,1022647,1
1026996,1022322,1
1026996,1023747,1
1026996,1023405,1
1026996,1024281,1
1026996,1022139,1
1026996,1023017,1
1026996,1021755,1
1026996,1021666,1
1026996,1021710,1
1026996,1022870,1
1026996,1024635,1
1026996,1025834,1
1026996,1023693,1
1026996,1022166,1
1026996,1022471,1
1026996,1023284,1
1026996,1021609,1
1026996,1022937,1
1026996,1022190,1
1026996,1023014,1
1026996,1022792,1
1026996,1023266,1
1026996,1022871,1
1026996,1021488,1
1026996,1023801,1
1026996,1022490,1
1026996,1023529,1
1026996,1021798,1
1026996,1022079,1
1026996,1022923,1
1026996,1023534,1
1026996,1022224,1
1026996,1022768,1
1026996,1022839,1
1026996,1021485,1
1026996,1024510,1
1026996,1024536,1
1026996,1023784,1
1026996,1023339,1
